"Plot Title: QuestU_Remote_Weather_Station pre c-ston"
"#","Date Time, GMT-07:00","Rain, mm (LGR S/N: 10666706, SEN S/N: 10573345, LBL: Rain)","Temp, °C (LGR S/N: 10666706, SEN S/N: 10658214, LBL: Temp)","RH, % (LGR S/N: 10666706, SEN S/N: 10658214, LBL: RH)","Wind Direction, ø (LGR S/N: 10666706, SEN S/N: 10663457, LBL: Wind Direct.)","Wind Speed, m/s (LGR S/N: 10666706, SEN S/N: 10663496, LBL: Wind Speed)","Gust Speed, m/s (LGR S/N: 10666706, SEN S/N: 10663496, LBL: Gusts)"
2915,10/23/15 05:34:59  PM,0.00,9.952,82.400,346.8,0.00,0.00
2916,10/23/15 05:49:59  PM,0.00,9.361,84.600,299.0,0.00,0.25
2917,10/23/15 06:04:59  PM,0.00,8.817,86.600,230.2,0.00,1.01
2918,10/23/15 06:19:59  PM,0.00,8.444,86.700,164.3,0.00,1.51
2919,10/23/15 06:34:59  PM,0.00,8.045,89.000,165.7,0.00,1.51
2920,10/23/15 06:49:59  PM,0.00,8.070,87.800,161.5,0.00,1.51
2921,10/23/15 07:04:59  PM,0.00,7.920,88.500,136.2,0.00,0.50
2922,10/23/15 07:19:59  PM,0.00,7.895,88.500,146.0,0.00,1.01
2923,10/23/15 07:34:59  PM,0.00,7.670,88.800,129.2,0.00,1.26
2924,10/23/15 07:49:59  PM,0.00,7.318,90.700,162.9,0.00,0.50
2925,10/23/15 08:04:59  PM,0.00,7.242,91.600,154.4,0.00,1.26
2926,10/23/15 08:19:59  PM,0.00,6.585,92.300,167.1,0.00,1.26
2927,10/23/15 08:34:59  PM,0.00,7.469,89.900,164.3,0.00,1.51
2928,10/23/15 08:49:59  PM,0.00,7.091,89.200,157.2,0.00,1.51
2929,10/23/15 09:04:59  PM,0.00,6.864,89.700,132.0,0.00,2.27
2930,10/23/15 09:19:59  PM,0.00,7.192,88.400,158.6,0.00,1.26
2931,10/23/15 09:34:59  PM,0.00,7.015,89.100,160.0,0.00,1.51
2932,10/23/15 09:49:59  PM,0.00,6.331,91.100,176.9,0.00,1.01
2933,10/23/15 10:04:59  PM,0.00,6.560,90.300,182.5,0.00,1.26
2934,10/23/15 10:19:59  PM,0.00,6.458,90.700,178.3,0.00,1.51
2935,10/23/15 10:34:59  PM,0.00,6.839,88.300,143.2,0.25,2.01
2936,10/23/15 10:49:59  PM,0.00,6.737,89.400,150.2,0.00,2.52
2937,10/23/15 11:04:59  PM,0.00,6.153,89.900,183.9,0.00,1.01
2938,10/23/15 11:19:59  PM,0.00,6.026,90.600,181.1,0.00,0.50
2939,10/23/15 11:34:59  PM,0.00,6.077,89.800,153.0,0.00,1.51
2940,10/23/15 11:49:59  PM,0.00,6.102,89.400,154.4,0.00,1.26
2941,10/24/15 12:04:59  AM,0.00,5.847,91.300,164.3,0.00,0.76
2942,10/24/15 12:19:59  AM,0.00,5.462,91.700,154.4,0.00,1.76
2943,10/24/15 12:34:59  AM,0.00,5.745,91.200,161.5,0.00,0.76
2944,10/24/15 12:49:59  AM,0.00,5.462,91.200,139.0,0.00,1.76
2945,10/24/15 01:04:59  AM,0.00,5.693,91.400,148.8,0.00,1.51
2946,10/24/15 01:19:59  AM,0.00,6.026,88.900,186.7,0.00,1.01
2947,10/24/15 01:34:59  AM,0.00,5.128,92.300,195.1,0.00,0.76
2948,10/24/15 01:49:59  AM,0.00,5.591,90.400,144.6,0.00,0.76
2949,10/24/15 02:04:59  AM,0.00,5.821,89.600,133.4,0.00,0.76
2950,10/24/15 02:19:59  AM,0.00,5.334,90.700,174.1,0.00,1.51
2951,10/24/15 02:34:59  AM,0.00,5.334,90.200,192.3,0.00,1.01
2952,10/24/15 02:49:59  AM,0.00,5.565,89.800,151.6,0.00,1.01
2953,10/24/15 03:04:59  AM,0.00,5.847,90.100,192.3,0.00,2.01
2954,10/24/15 03:19:59  AM,0.00,5.693,89.600,193.7,0.25,2.27
2955,10/24/15 03:34:59  AM,0.00,5.616,90.900,183.9,0.00,0.76
2956,10/24/15 03:49:59  AM,0.00,5.719,89.400,158.6,0.25,2.77
2957,10/24/15 04:04:59  AM,0.00,5.770,89.300,124.9,0.50,2.27
2958,10/24/15 04:19:59  AM,0.00,6.153,87.900,183.9,0.25,1.51
2959,10/24/15 04:34:59  AM,0.00,5.924,87.200,143.2,0.00,2.01
2960,10/24/15 04:49:59  AM,0.00,5.539,88.300,171.3,0.00,0.76
2961,10/24/15 05:04:59  AM,0.00,4.869,91.400,137.6,0.25,1.76
2962,10/24/15 05:19:59  AM,0.00,5.488,89.200,98.3,0.25,2.52
2963,10/24/15 05:34:59  AM,0.00,5.050,90.500,124.9,0.00,1.51
2964,10/24/15 05:49:59  AM,0.00,4.688,92.200,164.3,0.25,3.27
2965,10/24/15 06:04:59  AM,0.00,5.282,90.000,157.2,0.00,1.51
2966,10/24/15 06:19:59  AM,0.00,5.719,87.500,158.6,0.00,1.26
2967,10/24/15 06:34:59  AM,0.00,5.462,88.300,132.0,0.50,2.52
2968,10/24/15 06:49:59  AM,0.00,5.154,90.300,140.4,0.50,3.02
2969,10/24/15 07:04:59  AM,0.00,5.128,89.200,162.9,0.25,2.01
2970,10/24/15 07:19:59  AM,0.00,5.872,85.900,162.9,0.25,2.52
2971,10/24/15 07:34:59  AM,0.00,5.616,87.200,123.5,0.25,1.51
2972,10/24/15 07:49:59  AM,0.00,5.411,87.500,134.8,0.25,2.27
2973,10/24/15 08:04:59  AM,0.00,6.026,85.800,147.4,0.25,1.76
2974,10/24/15 08:19:59  AM,0.00,4.973,89.600,171.3,0.25,2.77
2975,10/24/15 08:34:59  AM,0.00,5.872,86.400,112.3,0.00,2.01
2976,10/24/15 08:49:59  AM,0.00,5.770,87.700,186.7,0.00,1.76
2977,10/24/15 09:04:59  AM,0.00,6.990,82.800,139.0,0.25,2.27
2978,10/24/15 09:19:59  AM,0.00,7.015,83.500,168.5,0.00,1.26
2979,10/24/15 09:34:59  AM,0.00,7.569,81.600,158.6,0.00,1.76
2980,10/24/15 09:49:59  AM,0.00,8.394,79.400,195.1,0.00,2.01
2981,10/24/15 10:04:59  AM,0.00,8.543,79.700,132.0,0.00,1.51
2982,10/24/15 10:19:59  AM,0.00,10.124,77.300,12.6,0.25,3.02
2983,10/24/15 10:34:59  AM,0.00,11.346,72.900,241.5,0.00,1.51
2984,10/24/15 10:49:59  AM,0.00,12.195,67.600,322.9,0.00,1.76
2985,10/24/15 11:04:59  AM,0.00,12.606,67.300,324.3,0.00,1.76
2986,10/24/15 11:19:59  AM,0.00,11.759,70.100,256.9,0.00,1.76
2987,10/24/15 11:34:59  AM,0.00,12.243,67.000,296.2,0.25,2.52
2988,10/24/15 11:49:59  AM,0.00,12.243,65.600,320.1,0.25,2.27
2989,10/24/15 12:04:59  PM,0.00,13.112,64.300,321.5,0.00,1.26
2990,10/24/15 12:19:59  PM,0.00,13.642,64.400,276.6,0.00,1.26
2991,10/24/15 12:34:59  PM,0.00,14.194,59.100,272.4,0.25,1.51
2992,10/24/15 12:49:59  PM,0.00,14.170,60.000,327.1,0.00,1.51
2993,10/24/15 01:04:59  PM,0.00,14.146,58.600,300.4,0.25,1.76
2994,10/24/15 01:19:59  PM,0.00,14.577,59.700,297.6,0.00,1.01
2995,10/24/15 01:34:59  PM,0.00,14.577,58.900,308.9,0.00,1.01
2996,10/24/15 01:49:59  PM,0.00,14.864,56.600,314.5,0.00,0.50
2997,10/24/15 02:04:59  PM,0.00,14.864,59.100,318.7,0.00,1.01
2998,10/24/15 02:19:59  PM,0.00,14.529,60.600,327.1,0.00,1.01
2999,10/24/15 02:34:59  PM,0.00,14.361,61.100,339.7,0.00,1.26
3000,10/24/15 02:49:59  PM,0.00,14.314,60.600,341.2,0.00,0.76
3001,10/24/15 03:04:59  PM,0.00,14.361,61.900,338.3,0.00,0.50
3002,10/24/15 03:19:59  PM,0.00,14.218,63.000,336.9,0.00,0.00
3003,10/24/15 03:34:59  PM,0.00,14.002,63.800,336.9,0.00,0.00
3004,10/24/15 03:49:59  PM,0.00,13.642,67.100,336.9,0.00,0.25
3005,10/24/15 04:04:59  PM,0.00,13.257,74.200,336.9,0.00,0.00
3006,10/24/15 04:19:59  PM,0.00,13.161,75.300,336.9,0.00,0.00
3007,10/24/15 04:34:59  PM,0.00,12.703,81.600,336.9,0.00,0.00
3008,10/24/15 04:49:59  PM,0.00,12.074,80.700,336.9,0.00,0.00
3009,10/24/15 05:04:59  PM,0.00,11.516,82.200,336.9,0.00,0.00
3010,10/24/15 05:19:59  PM,0.00,11.151,86.700,336.9,0.00,0.00
3011,10/24/15 05:34:59  PM,0.00,10.638,88.900,336.9,0.00,0.00
3012,10/24/15 05:49:59  PM,0.00,10.198,89.200,336.9,0.00,0.00
3013,10/24/15 06:04:59  PM,0.00,10.247,87.200,336.9,0.00,0.00
3014,10/24/15 06:19:59  PM,0.00,10.026,87.900,234.5,0.00,0.76
3015,10/24/15 06:34:59  PM,0.00,10.173,84.800,183.9,0.00,1.51
3016,10/24/15 06:49:59  PM,0.00,10.296,82.900,151.6,0.00,0.25
3017,10/24/15 07:04:59  PM,0.00,9.952,84.200,155.8,0.00,0.76
3018,10/24/15 07:19:59  PM,0.00,10.001,84.200,162.9,0.00,1.26
3019,10/24/15 07:34:59  PM,0.00,10.001,85.400,164.3,0.00,0.76
3020,10/24/15 07:49:59  PM,0.00,10.198,83.300,158.6,0.00,1.01
3021,10/24/15 08:04:59  PM,0.00,10.271,83.000,169.9,0.00,1.01
3022,10/24/15 08:19:59  PM,0.00,10.345,81.500,155.8,0.00,1.01
3023,10/24/15 08:34:59  PM,0.00,10.418,80.400,168.5,0.00,0.76
3024,10/24/15 08:49:59  PM,0.00,10.026,81.000,210.6,0.00,0.50
3025,10/24/15 09:04:59  PM,0.00,9.287,84.500,129.2,0.00,1.51
3026,10/24/15 09:19:59  PM,0.00,10.271,79.600,119.3,0.00,1.51
3027,10/24/15 09:34:59  PM,0.00,10.149,79.500,171.3,0.00,1.51
3028,10/24/15 09:49:59  PM,0.00,9.163,84.500,153.0,0.00,0.76
3029,10/24/15 10:04:59  PM,0.00,9.361,82.500,110.9,0.00,1.76
3030,10/24/15 10:19:59  PM,0.00,9.558,80.900,127.8,0.00,1.51
3031,10/24/15 10:34:59  PM,0.00,9.780,79.800,175.5,0.00,0.50
3032,10/24/15 10:49:59  PM,0.00,9.015,82.500,179.7,0.00,0.50
3033,10/24/15 11:04:59  PM,0.00,8.494,84.700,165.7,0.00,0.76
3034,10/24/15 11:19:59  PM,0.00,8.668,83.400,154.4,0.00,1.26
3035,10/24/15 11:34:59  PM,0.00,8.717,83.100,176.9,0.25,1.76
3036,10/24/15 11:49:59  PM,0.00,8.990,81.600,112.3,0.00,1.51
3037,10/25/15 12:04:59  AM,0.00,9.163,80.400,132.0,0.00,1.51
3038,10/25/15 12:19:59  AM,0.00,8.916,81.600,172.7,0.00,1.26
3039,10/25/15 12:34:59  AM,0.00,9.114,80.300,140.4,0.00,1.26
3040,10/25/15 12:49:59  AM,0.00,9.262,79.700,168.5,0.00,0.76
3041,10/25/15 01:04:59  AM,0.00,8.543,84.200,151.6,0.00,1.01
3042,10/25/15 01:19:59  AM,0.00,9.064,81.600,158.6,0.00,1.76
3043,10/25/15 01:34:59  AM,0.00,8.742,83.600,169.9,0.00,0.50
3044,10/25/15 01:49:59  AM,0.00,9.485,81.400,169.9,0.00,1.51
3045,10/25/15 02:04:59  AM,0.00,8.220,89.800,82.8,0.00,1.26
3046,10/25/15 02:19:59  AM,0.00,8.120,91.300,353.8,0.00,1.01
3047,10/25/15 02:34:59  AM,0.00,8.519,91.300,193.7,0.00,0.76
3048,10/25/15 02:49:59  AM,0.20,8.270,94.100,164.3,0.00,0.76
3049,10/25/15 03:04:59  AM,0.00,8.270,95.300,134.8,0.00,0.00
3050,10/25/15 03:19:59  AM,0.00,8.270,95.900,136.2,0.00,0.50
3051,10/25/15 03:34:59  AM,0.00,8.120,96.600,237.3,0.00,0.50
3052,10/25/15 03:49:59  AM,0.00,8.145,97.200,216.2,0.00,1.01
3053,10/25/15 04:04:59  AM,0.00,8.568,96.700,164.3,0.00,1.01
3054,10/25/15 04:19:59  AM,0.00,8.295,96.800,154.4,0.00,0.00
3055,10/25/15 04:34:59  AM,0.00,8.195,97.400,155.8,0.00,0.00
3056,10/25/15 04:49:59  AM,0.00,8.469,97.500,157.2,0.00,0.50
3057,10/25/15 05:04:59  AM,0.00,8.319,97.200,182.5,0.00,0.76
3058,10/25/15 05:19:59  AM,0.00,8.593,97.100,132.0,0.00,0.76
3059,10/25/15 05:34:59  AM,0.00,8.519,97.400,103.9,0.00,0.50
3060,10/25/15 05:49:59  AM,0.00,9.015,94.700,147.4,0.00,1.51
3061,10/25/15 06:04:59  AM,0.00,8.319,96.500,203.6,0.00,1.26
3062,10/25/15 06:19:59  AM,0.00,8.469,95.900,101.1,0.00,1.76
3063,10/25/15 06:34:59  AM,0.00,8.444,95.900,154.4,0.00,1.01
3064,10/25/15 06:49:59  AM,0.00,8.295,96.300,129.2,0.00,1.01
3065,10/25/15 07:04:59  AM,0.00,8.220,95.800,126.4,0.25,1.51
3066,10/25/15 07:19:59  AM,0.00,8.270,95.900,139.0,0.00,0.76
3067,10/25/15 07:34:59  AM,0.00,7.945,95.900,193.7,0.00,1.26
3068,10/25/15 07:49:59  AM,0.00,7.920,96.700,150.2,0.00,2.77
3069,10/25/15 08:04:59  AM,0.00,7.895,94.900,133.4,0.00,1.51
3070,10/25/15 08:19:59  AM,0.00,7.619,95.700,154.4,0.00,1.01
3071,10/25/15 08:34:59  AM,0.00,7.970,94.500,202.2,0.00,1.26
3072,10/25/15 08:49:59  AM,0.00,7.995,94.500,124.9,0.00,2.27
3073,10/25/15 09:04:59  AM,0.00,8.668,93.700,161.5,0.00,1.51
3074,10/25/15 09:19:59  AM,0.00,8.369,93.900,290.6,0.00,1.76
3075,10/25/15 09:34:59  AM,0.00,9.657,91.800,174.1,0.00,2.01
3076,10/25/15 09:49:59  AM,0.00,10.932,87.800,217.6,0.00,1.26
3077,10/25/15 10:04:59  AM,0.00,9.238,92.300,258.3,0.00,1.26
3078,10/25/15 10:19:59  AM,0.00,11.734,86.100,220.4,0.00,0.50
3079,10/25/15 10:34:59  AM,0.00,11.394,87.100,146.0,0.00,0.50
3080,10/25/15 10:49:59  AM,0.00,10.883,88.600,172.7,0.00,1.26
3081,10/25/15 11:04:59  AM,0.00,11.443,89.800,181.1,0.00,1.01
3082,10/25/15 11:19:59  AM,0.00,13.329,81.000,119.3,0.00,0.50
3083,10/25/15 11:34:59  AM,0.00,12.871,83.100,196.5,0.00,1.51
3084,10/25/15 11:49:59  AM,0.00,13.906,82.100,275.2,0.00,0.76
3085,10/25/15 12:04:59  PM,0.00,15.151,67.100,231.6,0.00,1.26
3086,10/25/15 12:19:59  PM,0.00,14.912,65.800,266.7,0.00,1.26
3087,10/25/15 12:34:59  PM,0.00,14.290,72.600,214.8,0.00,1.26
3088,10/25/15 12:49:59  PM,0.00,14.649,75.100,240.1,0.00,0.76
3089,10/25/15 01:04:59  PM,0.00,15.796,65.900,275.2,0.00,1.51
3090,10/25/15 01:19:59  PM,0.00,16.820,56.000,324.3,0.25,2.27
3091,10/25/15 01:34:59  PM,0.00,17.249,55.800,12.6,0.00,1.76
3092,10/25/15 01:49:59  PM,0.00,16.511,55.800,47.7,0.25,1.76
3093,10/25/15 02:04:59  PM,0.00,15.414,62.700,21.1,0.00,1.51
3094,10/25/15 02:19:59  PM,0.00,15.390,64.200,285.0,0.25,1.76
3095,10/25/15 02:34:59  PM,0.00,16.034,66.800,278.0,0.00,0.25
3096,10/25/15 02:49:59  PM,0.00,16.558,62.300,242.9,0.00,2.01
3097,10/25/15 03:04:59  PM,0.00,17.082,61.100,310.3,0.25,3.78
3098,10/25/15 03:19:59  PM,0.00,16.368,60.600,315.9,0.25,1.76
3099,10/25/15 03:34:59  PM,0.00,16.915,61.000,286.4,0.25,2.01
3100,10/25/15 03:49:59  PM,0.00,17.249,61.400,299.0,0.00,0.50
3101,10/25/15 04:04:59  PM,0.00,17.843,60.300,325.7,0.00,1.26
3102,10/25/15 04:19:59  PM,0.00,17.748,57.600,321.5,0.00,0.25
3103,10/25/15 04:34:59  PM,0.00,16.129,66.100,324.3,0.00,1.76
3104,10/25/15 04:49:59  PM,0.00,13.714,77.100,265.3,0.00,0.00
3105,10/25/15 05:04:59  PM,0.00,13.810,76.600,167.1,0.00,1.01
3106,10/25/15 05:19:59  PM,0.00,13.522,79.600,129.2,0.00,1.26
3107,10/25/15 05:34:59  PM,0.00,13.906,74.700,169.9,0.00,1.01
3108,10/25/15 05:49:59  PM,0.00,13.209,77.500,169.9,0.00,0.76
3109,10/25/15 06:04:59  PM,0.00,13.064,78.600,160.0,0.00,0.50
3110,10/25/15 06:19:59  PM,0.00,12.992,78.900,136.2,0.00,1.26
3111,10/25/15 06:34:59  PM,0.00,12.485,81.600,176.9,0.00,1.26
3112,10/25/15 06:49:59  PM,0.00,12.775,79.400,167.1,0.00,2.27
3113,10/25/15 07:04:59  PM,0.00,12.292,81.400,146.0,0.00,1.01
3114,10/25/15 07:19:59  PM,0.00,12.509,79.800,202.2,0.00,0.50
3115,10/25/15 07:34:59  PM,0.00,12.316,80.200,176.9,0.00,0.50
3116,10/25/15 07:49:59  PM,0.00,12.509,79.100,165.7,0.00,1.26
3117,10/25/15 08:04:59  PM,0.00,12.243,80.400,164.3,0.00,2.27
3118,10/25/15 08:19:59  PM,0.00,11.662,85.100,153.0,0.00,0.50
3119,10/25/15 08:34:59  PM,0.00,11.346,87.300,157.2,0.00,0.00
3120,10/25/15 08:49:59  PM,0.00,10.907,88.300,155.8,0.00,0.00
3121,10/25/15 09:04:59  PM,0.00,10.956,88.400,155.8,0.00,0.50
3122,10/25/15 09:19:59  PM,0.00,10.907,89.000,162.9,0.00,0.76
3123,10/25/15 09:34:59  PM,0.00,11.832,83.700,205.0,0.00,1.76
3124,10/25/15 09:49:59  PM,0.00,11.005,87.100,168.5,0.00,0.00
3125,10/25/15 10:04:59  PM,0.00,11.248,86.300,167.1,0.00,0.00
3126,10/25/15 10:19:59  PM,0.00,11.467,85.100,181.1,0.00,0.76
3127,10/25/15 10:34:59  PM,0.00,11.807,82.100,172.7,0.00,1.26
3128,10/25/15 10:49:59  PM,0.00,10.883,87.600,181.1,0.00,0.00
3129,10/25/15 11:04:59  PM,0.00,11.175,85.700,181.1,0.00,0.25
3130,10/25/15 11:19:59  PM,0.00,10.590,89.100,181.1,0.00,0.00
3131,10/25/15 11:34:59  PM,0.00,10.467,90.300,181.1,0.00,0.00
3132,10/25/15 11:49:59  PM,0.00,10.565,89.100,181.1,0.00,0.00
3133,10/26/15 12:04:59  AM,0.00,10.761,88.600,179.7,0.00,0.25
3134,10/26/15 12:19:59  AM,0.00,10.614,88.900,179.7,0.00,0.50
3135,10/26/15 12:34:59  AM,0.00,10.712,88.800,165.7,0.00,0.50
3136,10/26/15 12:49:59  AM,0.00,10.663,88.900,150.2,0.00,1.51
3137,10/26/15 01:04:59  AM,0.00,10.296,91.700,150.2,0.00,0.25
3138,10/26/15 01:19:59  AM,0.00,10.124,94.100,148.8,0.00,0.25
3139,10/26/15 01:34:59  AM,0.00,10.467,93.800,112.3,0.00,1.01
3140,10/26/15 01:49:59  AM,0.20,10.810,92.900,146.0,0.00,0.76
3141,10/26/15 02:04:59  AM,0.00,10.418,94.700,150.2,0.00,0.50
3142,10/26/15 02:19:59  AM,0.00,10.320,96.300,151.6,0.00,0.00
3143,10/26/15 02:34:59  AM,0.00,10.614,95.300,129.2,0.00,0.76
3144,10/26/15 02:49:59  AM,0.00,10.516,95.900,75.8,0.00,0.00
3145,10/26/15 03:04:59  AM,0.00,10.173,97.000,75.8,0.00,0.00
3146,10/26/15 03:19:59  AM,0.00,10.320,96.900,75.8,0.00,0.00
3147,10/26/15 03:34:59  AM,0.00,10.271,96.700,75.8,0.00,0.00
3148,10/26/15 03:49:59  AM,0.00,10.100,97.500,75.8,0.00,0.00
3149,10/26/15 04:04:59  AM,0.00,10.001,98.200,75.8,0.00,0.00
3150,10/26/15 04:19:59  AM,0.00,10.001,98.400,75.8,0.00,0.25
3151,10/26/15 04:34:59  AM,0.00,9.879,98.100,75.8,0.00,0.00
3152,10/26/15 04:49:59  AM,0.00,9.780,98.300,75.8,0.00,0.00
3153,10/26/15 05:04:59  AM,0.00,9.731,98.200,75.8,0.00,0.00
3154,10/26/15 05:19:59  AM,0.00,9.731,98.500,338.3,0.00,0.25
3155,10/26/15 05:34:59  AM,0.00,9.706,98.800,325.7,0.00,0.00
3156,10/26/15 05:49:59  AM,0.20,9.657,98.700,325.7,0.00,0.00
3157,10/26/15 06:04:59  AM,0.00,9.682,98.600,325.7,0.00,0.00
3158,10/26/15 06:19:59  AM,0.00,9.632,98.800,325.7,0.00,0.00
3159,10/26/15 06:34:59  AM,0.00,9.632,98.800,325.7,0.00,0.00
3160,10/26/15 06:49:59  AM,0.00,9.756,99.100,325.7,0.00,0.00
3161,10/26/15 07:04:59  AM,0.00,9.632,99.200,325.7,0.00,0.00
3162,10/26/15 07:19:59  AM,0.00,9.460,99.300,325.7,0.00,0.00
3163,10/26/15 07:34:59  AM,0.00,9.336,99.500,304.7,0.00,0.00
3164,10/26/15 07:49:59  AM,0.00,9.312,99.500,268.1,0.00,0.00
3165,10/26/15 08:04:59  AM,0.00,9.188,99.500,268.1,0.00,0.00
3166,10/26/15 08:19:59  AM,0.00,9.386,99.900,268.1,0.00,0.00
3167,10/26/15 08:34:59  AM,0.00,9.583,99.800,268.1,0.00,0.00
3168,10/26/15 08:49:59  AM,0.00,9.731,99.800,276.6,0.00,0.50
3169,10/26/15 09:04:59  AM,0.00,9.952,99.800,276.6,0.00,0.00
3170,10/26/15 09:19:59  AM,0.00,10.124,99.800,276.6,0.00,0.00
3171,10/26/15 09:34:59  AM,0.00,10.271,99.800,276.6,0.00,0.00
3172,10/26/15 09:49:59  AM,0.00,10.467,99.400,276.6,0.00,0.00
3173,10/26/15 10:04:59  AM,0.00,10.614,99.100,276.6,0.00,0.00
3174,10/26/15 10:19:59  AM,0.00,11.394,97.900,254.1,0.00,0.00
3175,10/26/15 10:34:59  AM,0.00,11.929,96.200,297.6,0.00,0.76
3176,10/26/15 10:49:59  AM,0.00,12.461,95.700,348.2,0.00,1.01
3177,10/26/15 11:04:59  AM,0.00,12.171,94.700,322.9,0.00,0.50
3178,10/26/15 11:19:59  AM,0.00,12.243,94.300,280.8,0.00,0.50
3179,10/26/15 11:34:59  AM,0.00,12.219,94.300,339.7,0.00,1.01
3180,10/26/15 11:49:59  AM,0.00,12.461,93.100,92.7,0.00,1.01
3181,10/26/15 12:04:59  PM,0.00,12.654,92.200,80.0,0.00,1.01
3182,10/26/15 12:19:59  PM,0.00,12.654,90.900,5.6,0.00,1.76
3183,10/26/15 12:34:59  PM,0.00,12.582,91.400,304.7,0.25,2.52
3184,10/26/15 12:49:59  PM,0.00,12.920,90.400,327.1,0.00,2.27
3185,10/26/15 01:04:59  PM,0.00,13.257,89.300,0.0,0.00,2.27
3186,10/26/15 01:19:59  PM,0.00,14.385,86.400,258.3,0.00,1.01
3187,10/26/15 01:34:59  PM,0.00,14.218,85.000,332.7,0.25,2.01
3188,10/26/15 01:49:59  PM,0.00,13.497,87.000,322.9,0.25,2.01
3189,10/26/15 02:04:59  PM,0.00,13.762,85.400,280.8,0.25,3.53
3190,10/26/15 02:19:59  PM,0.00,14.002,84.600,338.3,0.25,2.01
3191,10/26/15 02:34:59  PM,0.00,13.257,86.100,349.6,0.25,2.52
3192,10/26/15 02:49:59  PM,0.00,13.473,86.400,348.2,0.00,1.01
3193,10/26/15 03:04:59  PM,0.00,13.401,86.000,37.9,0.00,0.50
3194,10/26/15 03:19:59  PM,0.00,13.088,86.200,342.6,0.00,1.51
3195,10/26/15 03:34:59  PM,0.00,12.920,87.200,351.0,0.00,1.26
3196,10/26/15 03:49:59  PM,0.00,12.799,87.500,334.1,0.00,1.26
3197,10/26/15 04:04:59  PM,0.00,12.751,88.400,328.5,0.00,0.00
3198,10/26/15 04:19:59  PM,0.00,12.775,88.100,328.5,0.00,0.00
3199,10/26/15 04:34:59  PM,0.00,12.703,87.900,328.5,0.00,0.00
3200,10/26/15 04:49:59  PM,0.00,12.678,89.300,328.5,0.00,0.00
3201,10/26/15 05:04:59  PM,0.00,12.678,89.800,328.5,0.00,0.00
3202,10/26/15 05:19:59  PM,0.00,12.268,91.000,328.5,0.00,0.00
3203,10/26/15 05:34:59  PM,0.00,12.122,91.100,328.5,0.00,0.00
3204,10/26/15 05:49:59  PM,0.00,11.832,92.700,328.5,0.00,0.00
3205,10/26/15 06:04:59  PM,0.00,11.589,93.000,328.5,0.00,0.00
3206,10/26/15 06:19:59  PM,0.00,11.005,94.800,328.5,0.00,0.00
3207,10/26/15 06:34:59  PM,0.00,10.736,95.500,328.5,0.00,0.00
3208,10/26/15 06:49:59  PM,0.00,10.271,96.800,328.5,0.00,0.00
3209,10/26/15 07:04:59  PM,0.00,10.124,96.700,328.5,0.00,0.00
3210,10/26/15 07:19:59  PM,0.00,10.124,97.500,271.0,0.00,0.00
3211,10/26/15 07:34:59  PM,0.00,9.780,97.400,256.9,0.00,0.00
3212,10/26/15 07:49:59  PM,0.00,9.682,97.900,256.9,0.00,0.00
3213,10/26/15 08:04:59  PM,0.00,9.805,98.100,256.9,0.00,0.00
3214,10/26/15 08:19:59  PM,0.00,9.977,97.900,256.9,0.00,0.00
3215,10/26/15 08:34:59  PM,0.00,10.075,98.000,256.9,0.00,0.00
3216,10/26/15 08:49:59  PM,0.00,10.222,97.600,256.9,0.00,0.00
3217,10/26/15 09:04:59  PM,0.00,10.271,97.400,256.9,0.00,0.00
3218,10/26/15 09:19:59  PM,0.00,10.320,97.100,256.9,0.00,0.00
3219,10/26/15 09:34:59  PM,0.00,10.247,97.700,256.9,0.00,0.00
3220,10/26/15 09:49:59  PM,0.00,10.296,98.000,256.9,0.00,0.00
3221,10/26/15 10:04:59  PM,0.00,10.222,98.000,256.9,0.00,0.00
3222,10/26/15 10:19:59  PM,0.00,10.271,98.100,256.9,0.00,0.00
3223,10/26/15 10:34:59  PM,0.00,10.247,98.200,256.9,0.00,0.00
3224,10/26/15 10:49:59  PM,0.00,10.296,98.300,256.9,0.00,0.00
3225,10/26/15 11:04:59  PM,0.00,10.467,97.700,256.9,0.00,0.00
3226,10/26/15 11:19:59  PM,0.00,10.516,97.700,256.9,0.00,0.00
3227,10/26/15 11:34:59  PM,0.00,10.296,98.200,256.9,0.00,0.00
3228,10/26/15 11:49:59  PM,0.00,10.736,96.700,252.7,0.00,0.00
3229,10/27/15 12:04:59  AM,0.00,10.247,98.000,251.3,0.00,0.00
3230,10/27/15 12:19:59  AM,0.00,10.100,98.000,251.3,0.00,0.00
3231,10/27/15 12:34:59  AM,0.00,10.026,98.600,251.3,0.00,0.00
3232,10/27/15 12:49:59  AM,0.00,10.026,98.700,251.3,0.00,0.00
3233,10/27/15 01:04:59  AM,0.00,9.977,99.100,251.3,0.00,0.00
3234,10/27/15 01:19:59  AM,0.00,9.780,99.200,210.6,0.00,0.00
3235,10/27/15 01:34:59  AM,0.00,9.706,99.200,206.4,0.00,0.00
3236,10/27/15 01:49:59  AM,0.00,9.756,99.200,206.4,0.00,0.00
3237,10/27/15 02:04:59  AM,0.00,9.756,99.700,206.4,0.00,0.00
3238,10/27/15 02:19:59  AM,0.00,9.706,99.300,199.4,0.00,0.00
3239,10/27/15 02:34:59  AM,0.00,9.064,99.300,189.5,0.00,0.00
3240,10/27/15 02:49:59  AM,0.00,8.742,99.900,148.8,0.00,0.76
